review	rating
Era produkter är alltid finfina. Egentligen också leveransen. Men de lämnar paketet utanför dörren och många gånger har vi inte upptäckt det på flera timmar utan vissa detaljer har börjat tina. Som pensionär är jag inte uppkopplad till sms och har alltså inte sån koll på leveransen. Ett kling på dörren skulle avhjälpa detta.	3
Jag hade intrycket att fisken varit utanför en frysbox lite för länge. Så var det inte förra gången jag beställde.	3
räkorna har tinat lite innan de är framme	3
Hade hellre fått filéer i stället för fyrkantigs bitar. Inte så roliga att servera	3
leveranser och service är helt ok.Köpte bl.a makrillfileer. Makrill är en känslig fisk, får den ligga för länge innan frysning så smakar den gammal sill - inte gott. Tyvärr smakade de flesta fileerna i min 2 kg förpackning gammalt fiskfett. Blev inte uppskattade vid middagsbordet. Kommer inte att köpa makrillfileer igen.PS. Jag är van att steka makrill DS	3
Tyckte räkorna var mindre o lite sämre i kvaliten. Om jag jämför med dom vi köpte förra året	3
Punktlig och bra leverans. köpte torskrygg, det hade varit bra om inte alla filer låg i en påse. Svårt att tina enligt rekommendationen om att ligga i kallt vatten. Blev ganska mycket vatten i fisken, kanske kom det in lite när jag tinade fisken.	3
Jag har inget att klaga på varorna. Däremot företaget som levererade är under all kritik. Jag hade kryssat i att man skulle ringa på dörren och inte bara lägga utanför. Trots det lägger man varorna utanför och skickar ett sms där man skriver att varorna är levererade enligt önskemål. Har ett flertal gånger mailat Gordons delivery för att fråga om detta utan att få något svarsmail.	3
Inte imponeradKommer inte åter!	3
Olika appar som skulle användas.	3
Jag hade en playbar på bevakning.Fick mail att den fanns, öppnade datorn direkt och köpte, men den fanns inte, redan såld, undrar hur det kunde bli så.. Fick köpa en Beam istället, inte bra. Ingen idé att bevaka.	3
Enkel mall att anväda, skulle finnas utrymme för mer specifik information	3
Det funkade inte med försäkringen !Annars funkade det fint👍	3
Fungerande som det skulle, men blev skapligt förvånad när en avgift kastades på helt o aviserat. Borde funnits med tidigare i informationen. Men det är väl så samhället fungerar idag. Dolda avgifter Bluff och sk*t moral, vart f*n är vi på väg	3
Väldigt omständigt och svårt och signera. Annars allt gott	3
För mig med Iphone gick det bra men för säljare med Anderoid så gick det inte att signera kontraktet så vi blev tvugna att åka iväg till en dator…	3
Det var omöjligt att signera avtalet på Android mobilen.Funkade smidigt på  iPhone/iPaden.	3
Bra kontrakt i sig, men den digitala signaturen kommer inte på kontraktet utan i ett eget separat dokument. Stökigt och inte självklart att de hör ihop.	3
Helt lätt och smidigt var det inte.Fick göra om ett antal gånger.Men slutresultatet blev bra.	3
Bra sätt att få det som bestäms på pränt med möjlighet att signera på ett säkert sätt. Om inte jag gjorde fel och missuppfattade något så saknade jag funktionen att uppgifterna från annonsen kunde kommit in automatiskt så att man slapp att sitta och mata in allt manuellt.	3
Fungerade smidigt, tyvärr blev köparens sida på tyska vilket kan bli ett hinder för de flesta.	3
Det är bra att kunna nyttja denna funktion när man säljer och köper saker på Blocket. Det är bra att viss information från annonsen följer med till kontraktet. Saknar dock att inte all information följer med såsom t ex bilder.	3
Råkade skriva fel mejl på säljaren, gick då ej att ta bort signering av kontrakt.  Resten gick bra.	3
Lite skräpigt och inte helt klart att kort måste registreras även om man swishat.	3
Relativt smidigt men ni kan jobba lite på användarvänligheten. Ta bort scrollfunktionen på att skriva datum, då den lätt hoppade till ett annat datum än det jag hade scrollat till så den funktionen får ni gärna hålla till att man skriver in manuellt.	3
Krångligt att fylla i alla uppgifter manuelltKunde gå bra mycket smidigare att bara ange reg.nr. och hämta allt från databasFick skriva om delar flera gånger för att slutföra kontraktetDet inget mervärde i den digitala delen, kommer sannolikt inte använda igen;-(	3
Bra att få ett giltigt Köpekontrakt, men det skulle vara lite mer info om hur man ska fylla i det, och att det går att göra i förväg, blir både smidigare och snabbare.	3
Smart tjänst som är bra i sig. Vi upplevde den som rätt besvärlig att ta sig igenom. Tror vi fick börja om minst 3-4 gånger. Till slut var vi igenom men lyckades i alla fall inte få ut något avtal där det tydligt syntes att bägge hade skrivit under. Inte heller vet vi om kopplingen till att starta gratis försäkring lyckades.	3
När vi väl skulle skriva kontraktet så var inte sidan mobil anpassad längre så kunde inte se texterna/raderna trots omstart etc. I övrigt fungerade det relativt bra	3
Minus för att dom drar ner priset flera hundra mot det som sagts. Plus för att pengarna betalas ut snabbt.	3
För bra för att vara sant! De erbjöd 1000 kr för min Samsung galaxy s22 som jag istället sålde för 3000 kr på annan sajt. Dock skickade de tillbaka telefonen snabbt. Och trevlig mail kontakt.	3
Hej jag vill säga att beskrivningen inte stämmer.Det stod i annonsen att telefonen är i 96% skick men annars är det många repor på skärmen och även baksidan av telefonen samt att telefonen var aldrig använt för att skydda den. Min uppskattning av beskrivningen av telefonen som jag såg den är 50 eller 60%, inte 96% som den är. Är skriven .  Tack	3
Jag är nöjd med produkten. Tyvärr hade inte den många språk när jag skulle sätta igång. Annars funkar de bra än så länge. Tack så mycket	3
Har inget att skriva ännu för jag har inte gjort något en med er ännu🙂	3
Hade just lagt upp min nyreparerade mobil  på Tradera då jag via en traderaanvändare fick tipset att använda telestore istället. De skulle betala 6900 kr för telefonen. Lät ok, även om jag gissade att traderaanvändaren hade en kickback från telestore. Avbröt traderaannonsen och registrerade en försäljning via telestore. Fick frakthandlingar snabbt och skickade telefonen. Blev kontaktad av företaget som hittat några prickar på baksidan av telefonen. De kunde bara betala 6200 kr.  Det var mitt utgångsbud på tradera, men då telefonen redan var skickad sa jag ok. Fick ett avtal att signera via sms och missade då jag läste det i mobilen att det i det finstilta angavs avdrag för frakt, 99 kr. Signerade avtalet och fick utbetalt 6101 kr. På företagets hemsida finns under "Villkor vid försäljning till oss" ingen information om fraktavdrag! Uppdatering efter företagets kommentarer. Jag har uppdaterat ovanstånde med det jag bedömer tidigare var en felaktiv beskrivning. Vill dock tillägga följande- jag kan inte bedöma om avdraget var rimligt. Har dock svårt att tro att det skulle vara för lågt.- ja, jag kunde ha avbrutit, men var beredd att acceptera 6200 för mobilen. - jag hittar inget om fraktavdrag på företagets sida med namnet "Sälj din mobil" förrän jag klickar knappen "Läs mer" vilket jag aldrig gjorde. Mitt misstag, men ingen under av tydlighet på hemsidan.- jag hittade inget om fraktavdrag på sidan "Villkor vid försäljning till oss" vid tre genomläsningar av villkorstexten innan jag skrev omdömet. Ser nu vid en fjärde genomläsning ikväll att det finns en mening på sidan angående fraktkostnad 99 kr. Det är möjligt att jag var blind tidigare idag men jag tror inte det. Om jag läser in sidan via Google Cache fanns den meningen inte med i versionen av sidan från den 20 augusti.Att jag efter dagens affär känner mig lurad på fraktkostnadsavdraget är sant. Det var inte kommunicerat på ett tydligt sätt när jag gjorde affären. Kanske en bagatell, men det hade inte blivit affär om jag varit medveten om detta avdrag.	3
Allt väl, förutom kvarglömt minneskort (med bilder) i den köpta mobilen	3
Väldigt bra bemötande från personalen. Det enda negativa intrycket var hur mycket lägre värdering jag fick när telefonen var inlämnad jämfört med priset jag fick fram på hemsidan. Hade varit bra att få tillgång till mer info vid första värderingen.	3
Jag fick en koreansk/kinesisk version som saknade svenska språket.Inga problem att skicka tillbaka och kreditera fakturan om än kommunikationen kunde ha varit snabbare.	3
Om man kollar telefonen innan man  skickar den till mig så skulle det ha blivit 5 stjärnor. Nu var det ett sort skärmfel på dwn så den åkte i retur för reparation. Onödigt att man inte kollar sådant.	3
Snabb leverans men yttre skicket var sämre än väntat.	3
Jag köpte en telefon men + volym knappen funkar ej helt enkelt	3
Snabb dialog bra men fick stöta på för återbetalning inte bra	3
Fint skick på mobilen och den skickades snabbt	3
Servicen va grym betalningen va smidig kom via Swish inom någon timme. Killarna i butik otroligt trevliga. 3 stjärnor av 5 grundar sig på att dem var enligt mej för hårda i sin bedömning av slitage . Sålde en 3 veckor gammal iPhone 16 helt utan fel varpå dem menade det fans minimala repor på glaset som jag inte kunde se med blotta ögat. Det drog ner priset med 3000!!!! Det kändes inte helt okej …	3
När det står att varan skall vara i nyskick, då skall den vara det!! Visst fram och baksida är perfekta men när kanterna ser ut som den använts som sandpapper, Då är den inte i nyskick	3
Fick fel mobil. Jag hade beställt en med 128gb men fick en med 64gb. Kundtjänst bad om ursäkt. Jag valde ändå att behålla mobilen och kompensera med ett sd-kort. Fick tillbaks den extra kostnaden jag lagt ut på en 128gb mobil samma dag och laddaren bjöd dom på. Slutar på 3 stjärnor och det beror framförallt på trevligt bemötande.	3
Bra bemötande och vi kom efter kommunikation överens. Prisbedömningen på hemsidan vid inlämning av telefoner kan utvecklas. Det behövs fler frågor och alternativ samt en exaktare uppskattning. Skickade in 6 telefoner i varierande skick och modeller. Uppskattad ersättning var ca 1000kr. Efter kontroll blev det 190kr. Känns inte helt ok.	3
Priset jag erbjöds stämde inte med vad som sades på nätet. Annars bra.	3
Det är  själva produkten jag är besviken. Det var inte så bra som jag har förväntat mig.	3
Snabb leverans. Tyvärr en produkt som inte fungerade som den skulle.	3
Fick hem fel laddare. Annars verkar mobilen fungera bra!	3
Fick två telefoner som skulle vara i mycket bra skick. En av dessa skulle jag påstå var i mycket bra skick. Den andra var i någorlunda skick med skav runt hela telefonen i princip. Var dessvärre en julklapp så kan/hinner inte skicka tillbaka då dagarna inte räcker till. Tur det finns skal att sätta runt.Skickar man två telefoner till samma kund med samma skick så se till att det faktiskt är samma skick. Blir väldigt uppenbart då man får två telefoner och skicket skiljer rätt bra.	3
Att handla hos PhoneHero.se var en behaglig upplevelse. Jag önskar att beskrivning och skick alternativt att man tar bilder på mobilerna man säljer så man faktiskt ser skick. Jag köpte en Klass C mobil. Jag kollade på deras exempel bilder och kollade även på mobiler som hamnat i fyndhörnan. Jag anser att jag fick en mobil som borde legat i fyndhörnan. I klassificerings beskrivningen står det inget om djupa repor. Det står i klass B men inget om att det kan förekomma i klass C. Jag tog bilder och ringde till kundtjänst dagen efter. Personen som svarade lät väldigt trött och kändes inte så service inriktad. Lät som att han läste ett manus, så jag fick inte den hjälp jag behövde där. Jag vände mig till chatten där jag visade bilderna och fick alternativet att skicka tillbaka (helt gratis, så det är väll ett plus) eller 200kr avdrag på priset. Jag valde avdrag på 200kr. Jag tycker att detta kunde hanterats på ett mycket enklare sätt genom att framföra mer information om skick på alla mobiler. Jag hade gärna önskat att alla mobiler på hemsidan skulle fotats. Det låter tidskrävande men tydligen går det eftersom i fyndhörnan finns det bilder på många av mobilerna. Vi får se om jag använder PhoneHero igen i framtiden. Jag har använt Swappie tidigare och jag skulle uppleva att Swappie har mindre skador i samma klassificering.	3
